"","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track.duration_ms","track.explicit","track.name","track.popularity","track.album.release_date","track.album.release_date_precision","key_name","mode_name","key_mode","genre"
"141","Electric Blues Classics",0.294,0.736,7,-7.961,0,0.151,0.282,0.0418,0.102,0.753,208.576,3,314880,FALSE,"Be Careful With a Fool",54,"1969","year","G","minor","G minor","blues"
"142","Electric Blues Classics",0.321,0.625,2,-5.219,0,0.0302,0.491,5.08e-05,0.345,0.777,107.338,4,212600,FALSE,"All Your Love - Stereo",54,"1966-06-22","day","D","minor","D minor","blues"
"143","Electric Blues Classics",0.633,0.625,0,-10.951,1,0.0436,0.492,0.000418,0.204,0.841,103.355,4,147800,FALSE,"Working Man",53,"2005-02-08","day","C","major","C major","blues"
"144","Electric Blues Classics",0.64,0.496,2,-11.124,1,0.0413,0.616,4.63e-05,0.183,0.954,116.632,4,253333,FALSE,"I'm Tore Down",52,"1971","year","D","major","D major","blues"
"145","Electric Blues Classics",0.673,0.481,9,-9.88,1,0.0488,0.0764,4e-05,0.127,0.767,117.087,4,178973,FALSE,"Statesboro Blues",51,"1968","year","A","major","A major","blues"
"146","Electric Blues Classics",0.862,0.707,0,-6.742,1,0.0324,0.0947,0.00665,0.124,0.863,122.21,4,268160,FALSE,"Honey, Hush aka Talking Woman Blues",46,"1978","year","C","major","C major","blues"
"147","Electric Blues Classics",0.469,0.776,4,-8.342,1,0.0379,0.363,0.0361,0.484,0.612,87.579,4,193309,FALSE,"Steamroller Blues - Live at The Honolulu International Center, Hawaii January 14, 1973",45,"2023-08-11","day","E","major","E major","blues"
"148","Electric Blues Classics",0.661,0.525,5,-9.42,0,0.0382,0.369,5.76e-06,0.0943,0.964,91.601,4,228200,FALSE,"Voodoo Woman",45,"2002-01-22","day","F","minor","F minor","blues"
"149","Electric Blues Classics",0.582,0.302,9,-11.624,1,0.0353,0.947,0.0107,0.0931,0.642,94.288,4,144426,FALSE,"Baby What You Want Me To Do",45,"2003","year","A","major","A major","blues"
"150","Electric Blues Classics",0.312,0.674,7,-8.86,1,0.0391,0.00117,0.765,0.273,0.691,93.241,4,221360,FALSE,"Things I Used to Do",44,"2018-03-09","day","G","major","G major","blues"
"151","Electric Blues Classics",0.472,0.72,2,-10.077,1,0.153,0.508,0.00543,0.333,0.66,170.623,4,258959,FALSE,"Boom Boom (feat. Jimmie Vaughah) (2007 - Remaster)",43,"1962-05-08","day","D","major","D major","blues"
"152","Electric Blues Classics",0.555,0.723,1,-6.51,1,0.0295,0.158,0.00279,0.284,0.689,100.411,4,177506,FALSE,"Blues Before Sunrise",42,"1994-09-13","day","C#","major","C# major","blues"
"153","Electric Blues Classics",0.627,0.334,2,-13.163,1,0.0387,0.775,0.00391,0.161,0.843,87.115,4,179760,FALSE,"Dust My Broom",42,"1969-01-01","day","D","major","D major","blues"
"154","Electric Blues Classics",0.56,0.787,11,-8.623,0,0.0864,0.275,0.00531,0.586,0.827,103.201,4,231333,FALSE,"I'm A King Bee",42,"1977","year","B","minor","B minor","blues"
"155","Electric Blues Classics",0.606,0.754,0,-5.729,1,0.0309,0.361,0.707,0.164,0.613,94.529,4,188840,FALSE,"Ice Pick",41,"1978","year","C","major","C major","blues"
"156","Electric Blues Classics",0.357,0.729,1,-5.736,1,0.0745,0.614,0.0434,0.337,0.594,179.861,3,540573,FALSE,"Call It Stormy Monday",41,"1999","year","C#","major","C# major","blues"
"157","Electric Blues Classics",0.773,0.438,5,-16.724,1,0.0728,0.413,0.614,0.0954,0.774,118.119,4,295466,FALSE,"Spoonful",40,"1947","year","F","major","F major","blues"
"158","Electric Blues Classics",0.623,0.623,11,-8.403,0,0.0392,0.848,0.00114,0.0572,0.604,89.031,3,192661,FALSE,"It Hurts Me Too",41,"1975-01-07","day","B","minor","B minor","blues"
"159","Electric Blues Classics",0.294,0.385,11,-11.146,1,0.0494,0.731,0.043,0.651,0.564,198.492,3,223906,FALSE,"Red House",42,"1994-04-18","day","B","major","B major","blues"
"160","Electric Blues Classics",0.579,0.581,9,-7.138,1,0.0323,0.713,0.000124,0.171,0.836,102.164,4,199960,FALSE,"Walkin' Blues",39,"1966","year","A","major","A major","blues"
"161","Electric Blues Classics",0.571,0.498,2,-9.77,1,0.0303,0.965,0.5,0.307,0.9,161.805,4,169306,FALSE,"Shame, Shame, Shame",39,"2003","year","D","major","D major","blues"
"162","Electric Blues Classics",0.765,0.408,4,-13.079,1,0.167,0.0984,0,0.141,0.891,136.713,4,174466,FALSE,"Snatch It Back And Hold It",39,"1991","year","E","major","E major","blues"
"163","Electric Blues Classics",0.783,0.0521,4,-12.478,1,0.0769,0.992,0.000108,0.121,0.382,84.248,4,187240,FALSE,"Rollin' Stone",39,"1957-04-02","day","E","major","E major","blues"
"164","Electric Blues Classics",0.663,0.5,2,-7.759,1,0.037,0.291,0.00579,0.0862,0.468,96.108,4,275160,FALSE,"No Good",39,"1969-12-05","day","D","major","D major","blues"
"165","Electric Blues Classics",0.462,0.766,1,-6.509,0,0.0482,0.814,0.0628,0.137,0.628,127.453,4,158200,FALSE,"All Your Love",38,"1999-01-14","day","C#","minor","C# minor","blues"
"166","Electric Blues Classics",0.459,0.248,7,-16.475,1,0.0365,0.437,0.106,0.271,0.418,84.969,4,400760,FALSE,"I Can't Quit You, Baby",39,"1970","year","G","major","G major","blues"
"167","Electric Blues Classics",0.294,0.611,2,-6.268,1,0.0348,0.0226,0.435,0.114,0.567,178.191,3,166400,FALSE,"The Sky Is Crying",39,"2001-03-19","day","D","major","D major","blues"
"168","Electric Blues Classics",0.592,0.429,5,-10.631,0,0.0346,0.882,0.901,0.299,0.915,87.641,4,150173,FALSE,"Strollin' With Bones",38,"1991-01-01","day","F","minor","F minor","blues"
"169","Electric Blues Classics",0.488,0.599,0,-7.455,1,0.0314,0.176,0.842,0.461,0.618,100.052,4,414000,FALSE,"Albert's Shuffle",37,"1972","year","C","major","C major","blues"
"170","Electric Blues Classics",0.556,0.758,9,-14.826,1,0.0366,0.0508,0.605,0.284,0.752,127.897,4,291080,FALSE,"Motherless Children",37,"1974-07-01","day","A","major","A major","blues"
"171","Electric Blues Classics",0.485,0.728,2,-8.652,1,0.0473,0.745,0.000638,0.617,0.932,152.081,4,185226,FALSE,"Born In Chicago",36,"1998-01-01","day","D","major","D major","blues"
"172","Electric Blues Classics",0.556,0.337,0,-14.563,1,0.0372,0.248,0,0.0451,0.5,66.823,4,198466,FALSE,"That's All I Need",35,"1967","year","C","major","C major","blues"
"173","Electric Blues Classics",0.67,0.427,1,-12.162,1,0.173,0.611,0,0.119,0.757,152.504,4,181733,FALSE,"Wang Dang Doodle",35,"1991-09-10","day","C#","major","C# major","blues"
"174","Electric Blues Classics",0.467,0.457,7,-9.548,0,0.0371,0.936,0.0201,0.159,0.6,106.441,3,163933,FALSE,"Double Trouble",37,"1999-01-14","day","G","minor","G minor","blues"
"175","Electric Blues Classics",0.581,0.596,0,-3.831,1,0.0242,0.224,0.00979,0.287,0.574,82.253,1,180693,FALSE,"Double Crossing Time - Mono",36,"1966-06-22","day","C","major","C major","blues"
"176","Electric Blues Classics",0.228,0.469,2,-11.42,0,0.0412,0.537,0.532,0.339,0.791,199.396,4,175200,FALSE,"The Super-Natural",35,"2006-01-01","day","D","minor","D minor","blues"
"177","Electric Blues Classics",0.509,0.743,2,-7.983,1,0.0485,0.0763,0.000942,0.266,0.84,131.958,4,249533,FALSE,"Killing Floor",34,"1968","year","D","major","D major","blues"
"178","Electric Blues Classics",0.746,0.601,5,-9.949,1,0.0366,0.755,5.5e-06,0.0817,0.925,139.361,4,171266,FALSE,"I'm A Little Mixed Up",34,"1999-10-04","day","F","major","F major","blues"
"179","Electric Blues Classics",0.619,0.584,10,-10.618,1,0.0281,0.182,0.893,0.0773,0.829,136.537,4,150693,FALSE,"Jelly Bread",34,"2016-11-30","day","A#","major","A# major","blues"
"180","Electric Blues Classics",0.498,0.582,5,-8.026,0,0.0634,0.285,0.000133,0.167,0.492,178.201,3,164746,FALSE,"Glamour Girl - Remastered 2022",33,"1970","year","F","minor","F minor","blues"
"181","Electric Blues Classics",0.34,0.642,2,-11.976,1,0.0394,0.183,0.00583,0.309,0.778,202.736,3,318040,FALSE,"Wound Up Tight",32,"1986-09-01","day","D","major","D major","blues"
"182","Electric Blues Classics",0.45,0.563,0,-10.577,1,0.0519,0.827,0.00024,0.163,0.579,77.002,4,210106,FALSE,"Ain't Superstitious",32,"1967-01-01","day","C","major","C major","blues"
"183","Electric Blues Classics",0.444,0.705,9,-8.257,1,0.0662,0.0276,0.000416,0.373,0.604,120.868,4,264400,FALSE,"Sweet Home Chicago",32,"2003-01-01","day","A","major","A major","blues"
"184","Electric Blues Classics",0.716,0.647,0,-8.118,1,0.0302,0.632,0.296,0.377,0.891,109.024,4,199253,FALSE,"All for Business",31,"2019-01-16","day","C","major","C major","blues"
"185","Electric Blues Classics",0.534,0.582,11,-9.032,0,0.0282,0.307,0.0231,0.245,0.857,137.854,4,171946,FALSE,"The Stumble",34,"2006-01-01","day","B","minor","B minor","blues"
"186","Electric Blues Classics",0.63,0.807,0,-8.272,0,0.0329,0.107,0.226,0.358,0.898,119.99,4,250360,FALSE,"My Love Strikes Like Lightning",31,"2015-04-06","day","C","minor","C minor","blues"
"187","Electric Blues Classics",0.561,0.462,5,-14.038,0,0.103,0.684,0.000332,0.124,0.862,175.635,4,283106,FALSE,"4:59am",31,"2020-01-24","day","F","minor","F minor","blues"
"188","Electric Blues Classics",0.533,0.463,0,-8.602,1,0.0332,0.631,0.000335,0.119,0.71,97.766,1,207000,FALSE,"Nine Below Zero",30,"1997-01-01","day","C","major","C major","blues"
"189","Classic Blues Guitar",0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,4,219586,FALSE,"Pride and Joy",68,"1983","year","G#","major","G# major","blues"
"190","Classic Blues Guitar",0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,3,370866,FALSE,"Still Got The Blues",66,"1990-01-01","day","A","minor","A minor","blues"
"191","Classic Blues Guitar",0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,4,324733,FALSE,"The Thrill Is Gone",65,"1969-12-05","day","B","minor","B minor","blues"
"192","Classic Blues Guitar",0.277,0.479,5,-8.483,0,0.0495,0.585,0.0224,0.16,0.483,53.905,4,230360,FALSE,"Red House",60,"1967-05-12","day","F","minor","F minor","blues"
"193","Classic Blues Guitar",0.391,0.756,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,4,258466,FALSE,"Crossroads - Live",57,"1968-07-01","day","G","major","G major","blues"
"194","Classic Blues Guitar",0.563,0.781,3,-3.436,1,0.0968,0.637,1.42e-05,0.334,0.776,118.043,3,176747,FALSE,"Somebody Loan Me A Dime - Remastered",56,"1974-09-01","day","D#","major","D# major","blues"
"195","Classic Blues Guitar",0.542,0.588,2,-9.268,1,0.0665,0.67,0.158,0.241,0.881,113.948,3,238533,FALSE,"I'm Your Hoochie Coochie Man",55,"1977","year","D","major","D major","blues"
"196","Classic Blues Guitar",0.321,0.0631,6,-21.616,0,0.0351,0.833,0.83,0.141,0.264,135.605,4,191106,FALSE,"Albatross - 2018 Master",55,"1969-08-15","day","F#","minor","F# minor","blues"
"197","Classic Blues Guitar",0.513,0.171,8,-17.904,1,0.0422,0.775,0.458,0.139,0.321,118.461,4,297373,FALSE,"Lenny",55,"1983","year","G#","major","G# major","blues"
"198","Classic Blues Guitar",0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,4,293733,FALSE,"Chains And Things",56,"1970-01-01","day","E","minor","E minor","blues"
"199","Classic Blues Guitar",0.294,0.736,7,-7.961,0,0.151,0.282,0.0418,0.102,0.753,208.576,3,314880,FALSE,"Be Careful With a Fool",54,"1969","year","G","minor","G minor","blues"
"200","Classic Blues Guitar",0.64,0.496,2,-11.124,1,0.0413,0.616,4.63e-05,0.183,0.954,116.632,4,253333,FALSE,"I'm Tore Down",52,"1971","year","D","major","D major","blues"
"201","Classic Blues Guitar",0.442,0.616,2,-11.417,1,0.0294,0.111,0.00321,0.0993,0.746,122.267,4,301266,FALSE,"Let It Rain",51,"1970-08-01","day","D","major","D major","blues"
"202","Classic Blues Guitar",0.639,0.496,1,-6.844,0,0.0375,0.713,0.254,0.0545,0.467,140.394,3,445533,FALSE,"Bad News Is Coming",51,"2001-01-01","day","C#","minor","C# minor","blues"
"203","Classic Blues Guitar",0.84,0.412,1,-14.23,1,0.056,0.0217,0.784,0.041,0.963,122.807,4,156397,FALSE,"Crosscut Saw - Mono Mix",50,"1967-01-01","day","C#","major","C# major","blues"
"204","Classic Blues Guitar",0.447,0.464,2,-11.622,1,0.12,0.807,0.000118,0.249,0.62,175.465,3,431853,FALSE,"Stone Crazy",48,"1970-01-01","day","D","major","D major","blues"
"205","Classic Blues Guitar",0.606,0.301,0,-11.402,1,0.0423,0.545,0.00194,0.0419,0.457,100.979,4,187600,FALSE,"Call It Stormy Monday",48,"2005-03-29","day","C","major","C major","blues"
"206","Classic Blues Guitar",0.433,0.7,11,-8.197,1,0.163,0.843,0.324,0.102,0.8,80.623,4,176186,FALSE,"All Your Love",47,"2001","year","B","major","B major","blues"
"207","Classic Blues Guitar",0.303,0.492,0,-10.716,1,0.039,0.197,0.63,0.288,0.677,200.018,3,414960,FALSE,"Albert's Shuffle",46,"1984","year","C","major","C major","blues"
"208","Classic Blues Guitar",0.862,0.707,0,-6.742,1,0.0324,0.0947,0.00665,0.124,0.863,122.21,4,268160,FALSE,"Honey, Hush aka Talking Woman Blues",46,"1978","year","C","major","C major","blues"
"209","Classic Blues Guitar",0.393,0.132,4,-18.825,0,0.0321,0.0776,0.108,0.0956,0.293,87.168,4,464666,FALSE,"A Fool No More",45,"1979-01-01","day","E","minor","E minor","blues"
"210","Classic Blues Guitar",0.49,0.338,2,-13.657,1,0.2,0.472,4.31e-06,0.109,0.463,140.533,3,362400,FALSE,"Now That I'm Down",45,"1973-06-01","day","D","major","D major","blues"
"211","Classic Blues Guitar",0.427,0.573,8,-13.077,1,0.101,0.382,0.112,0.112,0.608,97.076,3,467426,FALSE,"Catfish Blues",45,"1994-04-18","day","G#","major","G# major","blues"
"212","Classic Blues Guitar",0.221,0.372,10,-15.606,1,0.0446,0.442,0.686,0.339,0.775,199.803,4,176040,FALSE,"The Super-Natural",45,"1967-02-17","day","A#","major","A# major","blues"
"213","Classic Blues Guitar",0.475,0.676,2,-9.404,1,0.0577,0.145,0.00744,0.823,0.659,127.196,4,284480,FALSE,"Statesboro Blues",45,"1971-07","month","D","major","D major","blues"
"214","Classic Blues Guitar",0.636,0.668,0,-6.857,1,0.0568,0.749,0.00121,0.0555,0.666,94.668,4,189133,FALSE,"Reconsider Baby",44,"1997-01-01","day","C","major","C major","blues"
"215","Classic Blues Guitar",0.691,0.493,11,-10.616,1,0.0285,0.45,0.00517,0.0231,0.801,91.541,4,166560,FALSE,"Born Under A Bad Sign",42,"1967","year","B","major","B major","blues"
"216","Classic Blues Guitar",0.565,0.796,4,-8.752,0,0.045,0.0933,1.38e-05,0.243,0.723,122.312,4,279958,FALSE,"Tattoo'd Lady",41,"1973-11-11","day","E","minor","E minor","blues"
"217","Classic Blues Guitar",0.623,0.623,11,-8.403,0,0.0392,0.848,0.00114,0.0572,0.604,89.031,3,192661,FALSE,"It Hurts Me Too",41,"1975-01-07","day","B","minor","B minor","blues"
"218","Classic Blues Guitar",0.409,0.849,7,-7.711,1,0.0531,0.102,0.889,0.141,0.904,137.018,4,298666,FALSE,"Freeway Jam",40,"1975-03-29","day","G","major","G major","blues"
"219","Classic Blues Guitar",0.398,0.423,2,-10.813,1,0.03,0.306,0.177,0.106,0.205,128.894,3,440946,FALSE,"Sure Got Cold After the Rain Fell",39,"1972-04-04","day","D","major","D major","blues"
"220","Classic Blues Guitar",0.728,0.054,11,-22.557,0,0.038,0.91,0.048,0.12,0.425,78.033,4,338333,FALSE,"Long Way Home",38,"1996-01-01","day","B","minor","B minor","blues"
"221","Classic Blues Guitar",0.593,0.864,7,-7.829,1,0.032,0.0607,0.00028,0.114,0.785,96.361,4,210826,FALSE,"I Ain't Superstitious",38,"1971-08-01","day","G","major","G major","blues"
"222","Classic Blues Guitar",0.509,0.53,8,-15.929,0,0.0389,0.14,0.00456,0.321,0.969,123.037,4,219066,FALSE,"Wild About You, Baby",37,"1971-08-01","day","G#","minor","G# minor","blues"
"223","Classic Blues Guitar",0.272,0.546,0,-9.06,1,0.0435,0.218,0.0495,0.247,0.63,184.996,3,255066,FALSE,"Blues for Nothing",33,"1968","year","C","major","C major","blues"
"224","Classic Blues Guitar",0.502,0.659,2,-7.473,1,0.0416,0.701,0.000225,0.115,0.841,101.382,4,150667,FALSE,"Shake Your Money Maker",36,"2002","year","D","major","D major","blues"
"225","Classic Blues Guitar",0.656,0.396,8,-13.577,1,0.0329,0.817,0.133,0.127,0.798,132.088,4,170000,FALSE,"T-Bone Shuffle",32,"2005-03-29","day","G#","major","G# major","blues"
"226","Classic Blues Guitar",0.515,0.325,9,-13.498,0,0.0305,0.763,0.912,0.122,0.553,68.804,4,161479,FALSE,"Blue Guitar",32,"2006-10-11","day","A","minor","A minor","blues"
"227","Classic Blues Guitar",0.576,0.327,7,-15.424,1,0.0461,0.255,0.77,0.409,0.543,83.367,3,306000,FALSE,"John's Blues",30,"1972-08-01","day","G","major","G major","blues"
"228","Classic Blues Guitar",0.353,0.921,2,-8.303,1,0.0644,0.00118,0.0122,0.327,0.556,103.156,4,375681,FALSE,"Cradle Rock",30,"1973-11-11","day","D","major","D major","blues"
"229","Classic Blues Guitar",0.353,0.517,11,-10.262,1,0.0883,0.289,0.0486,0.844,0.557,174.537,3,910573,FALSE,"Blues At Sunrise",29,"1999-01-01","day","B","major","B major","blues"
"230","Classic Blues Guitar",0.659,0.42,0,-13.075,1,0.0443,0.36,0.0133,0.128,0.456,140.849,4,373000,FALSE,"Ventilator Blues",33,"2002-08-27","day","C","major","C major","blues"
"231","Classic Blues Guitar",0.528,0.432,10,-7.913,1,0.0305,0.803,0,0.156,0.502,83.159,3,195693,FALSE,"Cuttin' In",29,"1963","year","A#","major","A# major","blues"
"232","Classic Blues Guitar",0.494,0.6,4,-10.411,0,0.0455,0.225,0.00127,0.277,0.702,95.305,4,280773,FALSE,"Let Me Love You",26,"1968-08","month","E","minor","E minor","blues"
"233","Classic Blues Guitar",0.57,0.537,2,-8.798,1,0.04,0.786,0.157,0.121,0.391,104.89,4,180772,FALSE,"Sit and Cry (The Blues)",25,"2002-05-07","day","D","major","D major","blues"
"234","Classic Blues Guitar",0.601,0.079,9,-16.254,1,0.182,0.868,2e-04,0.114,0.315,64.176,4,363226,FALSE,"Downhearted Blues",23,"1998","year","A","major","A major","blues"
"235","Classic Blues Guitar",0.476,0.446,3,-11.774,1,0.0598,0.566,0.00012,0.83,0.625,96.507,3,211840,FALSE,"Tired Of Your Jive - Live At The International Club, Chicago/1966",20,"1967-01-01","day","D#","major","D# major","blues"
"236","Classic Blues Guitar",0.516,0.604,3,-5.596,1,0.0511,0.558,1.87e-06,0.252,0.867,161.672,4,159000,FALSE,"Don't Drive Me Baby",17,"1997-01-01","day","D#","major","D# major","blues"
"237","Classic Blues Guitar",0.568,0.306,7,-12.037,1,0.0908,0.163,6.67e-05,0.281,0.503,97.066,3,192493,FALSE,"Blues Power",23,"2007-01-01","day","G","major","G major","blues"
"238","Classic Blues Guitar",0.355,0.608,7,-6.822,1,0.0347,0.317,0.00125,0.337,0.489,150.935,3,316666,FALSE,"It's My Own Fault",13,"1994-04-05","day","G","major","G major","blues"
"239","Classical Essentials",0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02,4,151733,FALSE,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",66,"1983","year","G","major","G major","classical"
"240","Classical Essentials",0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,4,139306,FALSE,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",63,"2019-03-29","day","C","major","C major","classical"
"241","Classical Essentials",0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,3,212066,FALSE,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",66,"2015","year","A","minor","A minor","classical"
"242","Classical Essentials",0.0769,0.0846,2,-25.997,1,0.045,0.922,0.929,0.113,0.0586,176.329,4,363253,FALSE,"Suite No. 3 in D Major, BWV 1068: II. Air",65,"2020-08-31","day","D","major","D major","classical"
"243","Classical Essentials",0.123,0.15,2,-16.647,1,0.035,0.714,0.913,0.103,0.0904,84.183,4,300613,FALSE,"Pachelbel: Canon and Gigue in D Major: Canon",64,"2023-11-03","day","D","major","D major","classical"
"244","Classical Essentials",0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,3,207266,FALSE,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",66,"2002","year","D","minor","D minor","classical"
"245","Classical Essentials",0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,4,296480,FALSE,"Gnossienne No. 1",66,"2013","year","F","minor","F minor","classical"
"246","Classical Essentials",0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,3,174266,FALSE,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",71,"2015-09-18","day","A","minor","A minor","classical"
"247","Classical Essentials",0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,3,294960,FALSE,"Suite bergamasque, L. 75: III. Clair de lune",69,"2018-07-27","day","C#","major","C# major","classical"
"248","Classical Essentials",0.114,0.0701,4,-23.417,0,0.0445,0.87,0.431,0.0916,0.0371,89.33,1,331933,FALSE,"Méditation from Thaïs",55,"2005-01-01","day","E","minor","E minor","classical"
"249","Classical Essentials",0.233,0.0252,2,-24.824,1,0.0346,0.975,0.601,0.143,0.0936,94.736,4,707173,FALSE,"An der schönen blauen Donau, Op. 314",62,"1982-01-01","day","D","major","D major","classical"
"250","Classical Essentials",0.371,0.131,7,-23.899,0,0.0422,0.898,0.925,0.0847,0.0656,106.872,4,442693,FALSE,"Danse Macabre, Op. 40, R.171",58,"2021-10-27","day","G","minor","G minor","classical"
